detail_id,transaction_id,item_id,quantity,payment_date,customer_id
3380,T0000003330,S003,1,2019-04-27 06:31:39,AS309101
3381,T0000003331,S005,1,2019-04-27 06:43:09,IK342588
3382,T0000003331,S002,1,2019-04-27 06:43:09,IK342588
3383,T0000003332,S005,1,2019-04-27 07:15:13,GD288833
3384,T0000003333,S001,1,2019-04-27 07:44:46,AS822877
3385,T0000003334,S001,2,2019-04-27 08:02:57,IK429683
3386,T0000003335,S002,1,2019-04-27 08:45:34,IK514038
3387,T0000003336,S003,1,2019-04-27 09:21:34,HD657925
3388,T0000003337,S003,1,2019-04-27 10:53:56,HI835158
3389,T0000003338,S001,1,2019-04-27 11:01:08,HI145167
3390,T0000003339,S001,1,2019-04-27 11:04:18,PL177911
3391,T0000003340,S002,1,2019-04-27 11:40:03,GD850501
3392,T0000003341,S001,1,2019-04-27 12:09:29,TS360510
3393,T0000003342,S005,1,2019-04-27 12:38:54,GD362521
3394,T0000003342,S002,1,2019-04-27 12:38:54,GD362521
3395,T0000003343,S001,2,2019-04-27 13:01:26,HD024506
3396,T0000003344,S001,3,2019-04-27 13:52:15,TS830677
3397,T0000003345,S005,1,2019-04-27 15:06:07,HI040881
3398,T0000003346,S004,1,2019-04-27 15:06:58,IK107909
3399,T0000003347,S001,1,2019-04-27 15:40:44,HI142283
3400,T0000003348,S001,1,2019-04-27 15:57:18,TS023870
3401,T0000003348,S005,1,2019-04-27 15:57:18,TS023870
3402,T0000003349,S001,3,2019-04-27 16:58:12,HD834340
3403,T0000003350,S005,1,2019-04-27 18:55:32,AS430563
3404,T0000003351,S002,1,2019-04-27 19:24:40,AS639935
3405,T0000003352,S004,1,2019-04-27 19:57:17,HI162853
3406,T0000003353,S005,1,2019-04-27 20:08:29,GD730210
3407,T0000003354,S003,1,2019-04-27 20:40:59,HI769940
3408,T0000003355,S003,1,2019-04-27 20:47:29,HD289026
3409,T0000003356,S001,2,2019-04-27 21:40:56,HI074037
3410,T0000003357,S001,1,2019-04-27 22:03:36,HI784547
3411,T0000003358,S002,1,2019-04-27 23:25:44,OA872586
3412,T0000003359,S003,1,2019-04-27 23:34:29,AS460655
3413,T0000003360,S005,1,2019-04-27 23:42:32,PL487696
3414,T0000003361,S004,1,2019-04-28 01:00:43,PL128063
3415,T0000003362,S001,2,2019-04-28 01:16:44,IK544197
3416,T0000003363,S003,1,2019-04-28 01:31:12,IK642724
3417,T0000003364,S001,1,2019-04-28 01:36:43,IK688052
3418,T0000003365,S001,1,2019-04-28 02:13:26,GD574867
3419,T0000003366,S001,1,2019-04-28 03:12:48,TS999855
3420,T0000003367,S001,2,2019-04-28 04:34:15,TS459568
3421,T0000003368,S002,1,2019-04-28 05:29:41,PL928334
3422,T0000003369,S001,1,2019-04-28 05:39:13,OA814667
3423,T0000003370,S001,3,2019-04-28 06:01:11,AS928923
3424,T0000003371,S004,1,2019-04-28 06:08:27,PL746077
3425,T0000003372,S001,1,2019-04-28 07:27:41,HD982676
3426,T0000003373,S002,1,2019-04-28 08:55:05,IK774332
3427,T0000003374,S001,1,2019-04-28 09:22:53,AS278780
3428,T0000003375,S003,1,2019-04-28 09:53:30,TS566915
3429,T0000003376,S002,2,2019-04-28 09:54:10,HD872325
3430,T0000003377,S005,1,2019-04-28 10:30:32,GD960920
3431,T0000003378,S001,1,2019-04-28 11:02:10,IK290152
3432,T0000003379,S005,1,2019-04-28 12:10:21,PL571624
3433,T0000003380,S001,2,2019-04-28 12:12:57,TS508850
3434,T0000003381,S003,1,2019-04-28 12:18:20,IK963761
3435,T0000003382,S001,2,2019-04-28 12:42:08,TS771339
3436,T0000003383,S003,1,2019-04-28 12:58:02,PL813822
3437,T0000003384,S003,1,2019-04-28 13:29:34,PL819882
3438,T0000003385,S002,1,2019-04-28 13:38:48,AS488509
3439,T0000003386,S002,1,2019-04-28 13:40:36,AS168089
3440,T0000003387,S002,3,2019-04-28 14:56:19,PL471805
3441,T0000003388,S001,2,2019-04-28 16:20:55,TS971314
3442,T0000003389,S005,1,2019-04-28 16:55:38,GD298325
3443,T0000003390,S002,1,2019-04-28 17:59:00,GD688950
3444,T0000003391,S005,1,2019-04-28 18:34:32,TS783835
3445,T0000003392,S004,1,2019-04-28 19:41:04,TS094366
3446,T0000003393,S003,1,2019-04-28 22:09:03,HD651604
3447,T0000003393,S002,1,2019-04-28 22:09:03,HD651604
3448,T0000003393,S003,1,2019-04-28 22:09:03,HD651604
3449,T0000003394,S003,2,2019-04-28 22:23:12,PL237753
3450,T0000003395,S001,1,2019-04-28 22:26:12,IK153469
3451,T0000003396,S005,1,2019-04-28 22:28:23,AS719871
3452,T0000003397,S005,1,2019-04-28 22:40:12,OA805868
3453,T0000003398,S005,1,2019-04-28 23:17:46,PL000560
3454,T0000003399,S005,1,2019-04-28 23:56:44,TS448660
3455,T0000003400,S001,1,2019-04-29 02:25:20,IK785510
3456,T0000003401,S005,1,2019-04-29 02:26:05,IK432403
3457,T0000003402,S002,1,2019-04-29 03:33:10,HD639099
3458,T0000003403,S003,1,2019-04-29 03:33:19,HI655649
3459,T0000003404,S003,1,2019-04-29 04:07:34,IK853515
3460,T0000003405,S002,1,2019-04-29 04:57:31,AS868124
3461,T0000003406,S005,1,2019-04-29 06:11:58,OA381610
3462,T0000003407,S005,1,2019-04-29 06:18:57,IK357517
3463,T0000003408,S003,1,2019-04-29 06:20:59,IK891907
3464,T0000003409,S003,1,2019-04-29 07:04:06,GD558480
3465,T0000003410,S002,1,2019-04-29 08:17:21,GD762671
3466,T0000003411,S001,1,2019-04-29 09:33:23,IK725315
3467,T0000003412,S002,1,2019-04-29 09:37:28,TS562162
3468,T0000003413,S005,1,2019-04-29 10:26:26,OA575737
3469,T0000003414,S005,1,2019-04-29 10:36:18,HD831023
3470,T0000003415,S001,1,2019-04-29 10:37:38,HI140097
3471,T0000003416,S001,1,2019-04-29 11:30:14,HD642174
3472,T0000003417,S003,1,2019-04-29 13:05:09,AS175707
3473,T0000003418,S003,2,2019-04-29 13:16:19,PL253621
3474,T0000003419,S002,2,2019-04-29 14:16:24,HI672548
3475,T0000003420,S001,1,2019-04-29 14:19:37,HI320690
3476,T0000003421,S002,1,2019-04-29 14:47:14,OA516337
3477,T0000003422,S002,1,2019-04-29 15:28:25,GD844529
3478,T0000003423,S001,1,2019-04-29 15:37:36,TS995299
3479,T0000003424,S002,3,2019-04-29 15:46:37,PL894962
3480,T0000003425,S005,1,2019-04-29 16:34:07,HI805260
3481,T0000003426,S004,1,2019-04-29 16:44:20,AS745792
3482,T0000003427,S003,1,2019-04-29 18:23:29,OA118869
3483,T0000003428,S005,1,2019-04-29 20:26:30,HI092194
3484,T0000003429,S003,1,2019-04-29 20:37:10,OA935848
3485,T0000003430,S002,1,2019-04-29 22:37:32,GD537233
3486,T0000003431,S005,1,2019-04-29 23:14:48,AS924898
3487,T0000003432,S005,1,2019-04-29 23:47:06,IK999111
3488,T0000003433,S002,1,2019-04-30 00:02:11,AS090627
3489,T0000003434,S005,1,2019-04-30 00:27:47,HI477055
3490,T0000003435,S005,1,2019-04-30 00:52:15,HD792156
3491,T0000003436,S001,1,2019-04-30 01:16:54,AS963713
3492,T0000003437,S005,1,2019-04-30 01:37:33,OA435380
3493,T0000003438,S002,2,2019-04-30 02:21:49,PL102045
3494,T0000003439,S005,1,2019-04-30 02:39:00,HD298120
3495,T0000003439,S005,1,2019-04-30 02:39:00,HD298120
3496,T0000003440,S003,1,2019-04-30 04:49:40,HD875558
3497,T0000003441,S003,1,2019-04-30 05:30:03,HI327600
3498,T0000003442,S004,1,2019-04-30 05:31:01,HI456699
3499,T0000003443,S005,1,2019-04-30 05:59:40,OA473384
3500,T0000003444,S002,1,2019-04-30 06:00:17,OA103150
3501,T0000003445,S005,2,2019-04-30 06:35:26,HI595550
3502,T0000003446,S002,1,2019-04-30 07:16:00,OA175481
3503,T0000003447,S004,2,2019-04-30 07:40:29,OA374469
3504,T0000003447,S001,2,2019-04-30 07:40:29,OA374469
3505,T0000003448,S001,1,2019-04-30 08:35:35,OA705805
3506,T0000003449,S002,1,2019-04-30 09:49:47,PL470875
3507,T0000003450,S004,1,2019-04-30 10:03:59,AS195052
3508,T0000003451,S005,1,2019-04-30 10:13:59,PL150080
3509,T0000003452,S005,1,2019-04-30 10:59:44,HD019297
3510,T0000003453,S005,1,2019-04-30 11:12:36,IK015043
3511,T0000003454,S004,1,2019-04-30 11:13:29,IK077620
3512,T0000003455,S001,1,2019-04-30 11:53:50,PL267719
3513,T0000003456,S004,1,2019-04-30 13:42:22,HI246920
3514,T0000003457,S002,1,2019-04-30 15:59:46,GD804496
3515,T0000003458,S005,1,2019-04-30 16:36:23,AS679641
3516,T0000003459,S001,1,2019-04-30 17:33:03,HD263348
3517,T0000003460,S002,1,2019-04-30 17:38:48,AS518169
3518,T0000003461,S004,1,2019-04-30 18:23:37,OA866679
3519,T0000003462,S005,1,2019-04-30 19:25:18,HI606225
3520,T0000003463,S002,1,2019-04-30 19:26:50,IK794489
3521,T0000003463,S002,1,2019-04-30 19:26:50,IK794489
3522,T0000003464,S005,1,2019-04-30 20:49:46,HI752359
3523,T0000003465,S005,1,2019-04-30 21:56:59,IK582567
3524,T0000003466,S005,1,2019-04-30 22:02:03,OA256309
3525,T0000003467,S005,1,2019-04-30 22:13:55,HI791416
3526,T0000003467,S002,1,2019-04-30 22:13:55,HI791416
3527,T0000003468,S003,2,2019-04-30 22:23:42,PL750322
3528,T0000003469,S002,1,2019-04-30 23:20:16,OA736386
3529,T0000003470,S004,2,2019-05-01 01:46:23,OA764380
3530,T0000003471,S004,1,2019-05-01 02:28:19,TS937124
3531,T0000003472,S001,2,2019-05-01 03:32:20,HD186795
3532,T0000003473,S001,2,2019-05-01 03:34:45,HI658527
3533,T0000003474,S001,1,2019-05-01 05:06:46,OA694533
3534,T0000003475,S004,1,2019-05-01 05:28:51,HI643983
3535,T0000003476,S003,1,2019-05-01 05:44:16,OA308827
3536,T0000003477,S005,1,2019-05-01 06:19:13,OA398636
3537,T0000003478,S005,1,2019-05-01 06:57:54,IK921715
3538,T0000003479,S005,1,2019-05-01 08:31:05,PL941924
3539,T0000003480,S001,1,2019-05-01 08:57:09,IK597697
3540,T0000003481,S001,3,2019-05-01 09:06:44,OA504016
3541,T0000003482,S005,1,2019-05-01 09:13:17,AS621407
3542,T0000003483,S001,1,2019-05-01 09:32:03,HI652550
3543,T0000003484,S001,1,2019-05-01 09:38:36,AS131358
3544,T0000003485,S005,1,2019-05-01 11:58:37,PL150080
3545,T0000003486,S005,1,2019-05-01 12:04:14,IK797502
3546,T0000003487,S002,1,2019-05-01 12:19:38,OA594265
3547,T0000003487,S001,1,2019-05-01 12:19:38,OA594265
3548,T0000003488,S001,1,2019-05-01 12:36:02,HD024506
3549,T0000003488,S002,1,2019-05-01 12:36:02,HD024506
3550,T0000003489,S002,1,2019-05-01 13:24:06,HI994796
3551,T0000003490,S002,1,2019-05-01 13:30:40,OA071756
3552,T0000003491,S003,1,2019-05-01 13:48:00,HI078880
3553,T0000003492,S002,2,2019-05-01 15:50:50,PL739722
3554,T0000003493,S003,1,2019-05-01 15:59:27,PL990239
3555,T0000003494,S002,1,2019-05-01 16:19:15,AS450151
3556,T0000003495,S001,1,2019-05-01 16:19:45,HI387953
3557,T0000003496,S001,1,2019-05-01 16:20:11,OA348005
3558,T0000003497,S002,2,2019-05-01 16:56:03,HD458438
3559,T0000003498,S004,1,2019-05-01 17:17:42,TS598570
3560,T0000003499,S005,1,2019-05-01 18:15:23,IK844273
3561,T0000003500,S005,1,2019-05-01 19:41:07,HD292217
3562,T0000003501,S002,1,2019-05-01 20:07:48,AS779956
3563,T0000003502,S001,1,2019-05-01 20:14:40,GD523289
3564,T0000003503,S005,1,2019-05-01 20:56:04,AS721170
3565,T0000003504,S005,1,2019-05-01 21:00:25,HI027437
3566,T0000003505,S001,1,2019-05-01 21:37:38,HD523855
3567,T0000003506,S002,1,2019-05-01 21:54:17,IK124414
3568,T0000003507,S003,1,2019-05-01 22:20:56,OA917517
3569,T0000003508,S004,1,2019-05-01 22:28:12,TS219902
3570,T0000003509,S002,3,2019-05-01 22:37:42,TS721551
3571,T0000003510,S004,2,2019-05-01 23:35:27,OA250792
3572,T0000003511,S001,1,2019-05-01 23:38:48,OA490350
3573,T0000003512,S001,1,2019-05-01 23:51:52,HI944908
3574,T0000003513,S005,1,2019-05-01 23:56:27,IK582567
3575,T0000003514,S005,1,2019-05-01 23:56:32,OA476198
3576,T0000003515,S003,1,2019-05-02 00:04:03,HI635742
3577,T0000003516,S005,1,2019-05-02 00:05:54,GD763297
3578,T0000003517,S001,1,2019-05-02 00:11:29,HI878806
3579,T0000003518,S005,1,2019-05-02 00:38:12,GD152773
3580,T0000003519,S005,1,2019-05-02 01:30:23,OA311004
3581,T0000003520,S003,1,2019-05-02 01:57:26,IK629720
3582,T0000003521,S003,1,2019-05-02 02:23:09,HI987024
3583,T0000003522,S004,1,2019-05-02 03:55:53,HD269790
3584,T0000003523,S002,2,2019-05-02 05:06:10,OA760273
3585,T0000003524,S005,1,2019-05-02 05:33:59,GD221439
3586,T0000003525,S002,1,2019-05-02 05:58:56,HD747321
3587,T0000003526,S005,1,2019-05-02 06:23:22,HD935075
3588,T0000003526,S004,1,2019-05-02 06:23:22,HD935075
3589,T0000003527,S002,1,2019-05-02 06:33:50,IK514038
3590,T0000003528,S005,1,2019-05-02 06:35:59,GD235669
3591,T0000003529,S003,1,2019-05-02 07:34:01,IK651569
3592,T0000003530,S001,3,2019-05-02 07:53:21,TS619017
3593,T0000003531,S005,1,2019-05-02 08:45:02,PL562542
3594,T0000003532,S005,1,2019-05-02 09:13:16,OA812823
3595,T0000003533,S003,1,2019-05-02 11:39:26,AS355098
3596,T0000003534,S001,1,2019-05-02 13:00:28,IK351897
3597,T0000003535,S001,4,2019-05-02 13:47:26,AS868530
3598,T0000003536,S001,1,2019-05-02 15:08:44,PL729017
3599,T0000003537,S003,1,2019-05-02 17:35:46,HD634523
3600,T0000003538,S003,1,2019-05-02 17:48:09,IK121456
3601,T0000003539,S002,1,2019-05-02 17:57:34,GD871151
3602,T0000003540,S002,1,2019-05-02 18:27:54,PL356645
3603,T0000003541,S005,1,2019-05-02 18:38:00,HD163236
3604,T0000003542,S003,2,2019-05-02 18:53:17,HI587131
3605,T0000003543,S005,1,2019-05-02 19:04:06,HI620428
3606,T0000003544,S001,1,2019-05-02 19:18:19,GD203795
3607,T0000003545,S002,1,2019-05-02 19:30:10,GD221439
3608,T0000003546,S005,1,2019-05-02 19:36:31,IK099799
3609,T0000003547,S004,1,2019-05-02 19:40:18,PL918865
3610,T0000003548,S005,1,2019-05-02 19:47:57,HD872512
3611,T0000003549,S004,1,2019-05-02 20:28:15,PL270733
3612,T0000003550,S005,1,2019-05-02 20:38:35,TS173314
3613,T0000003551,S005,1,2019-05-02 21:08:29,IK098074
3614,T0000003551,S001,1,2019-05-02 21:08:29,IK098074
3615,T0000003552,S005,1,2019-05-02 22:46:33,GD489324
3616,T0000003553,S001,2,2019-05-02 22:50:01,GD098828
3617,T0000003554,S002,1,2019-05-02 23:01:42,IK098074
3618,T0000003555,S003,1,2019-05-02 23:07:51,TS634630
3619,T0000003556,S001,1,2019-05-02 23:12:11,HI026335
3620,T0000003557,S005,1,2019-05-02 23:23:27,TS206784
3621,T0000003558,S001,1,2019-05-03 00:00:51,HD145501
3622,T0000003559,S003,1,2019-05-03 00:41:40,HD930920
3623,T0000003560,S003,1,2019-05-03 01:39:43,PL729017
3624,T0000003561,S005,1,2019-05-03 02:33:54,GD262737
3625,T0000003562,S002,2,2019-05-03 02:36:55,TS117978
3626,T0000003563,S005,1,2019-05-03 04:09:00,IK923373
3627,T0000003564,S003,1,2019-05-03 04:10:30,GD489148
3628,T0000003565,S005,1,2019-05-03 04:42:13,GD649455
3629,T0000003566,S003,1,2019-05-03 05:20:47,OA935848
3630,T0000003567,S002,1,2019-05-03 05:32:53,TS466629
3631,T0000003568,S001,1,2019-05-03 05:54:05,OA086657
3632,T0000003569,S004,1,2019-05-03 07:19:21,HD794402
3633,T0000003570,S002,1,2019-05-03 08:05:07,AS929514
3634,T0000003571,S004,1,2019-05-03 08:14:47,HI487042
3635,T0000003572,S001,1,2019-05-03 08:32:31,PL417753
3636,T0000003573,S001,1,2019-05-03 08:38:47,TS298879
3637,T0000003574,S002,1,2019-05-03 08:41:18,HI990013
3638,T0000003575,S002,1,2019-05-03 09:23:24,OA449732
3639,T0000003576,S003,1,2019-05-03 09:29:20,AS080039
3640,T0000003577,S001,2,2019-05-03 10:01:07,IK774332
3641,T0000003578,S004,1,2019-05-03 10:30:42,TS489018
3642,T0000003579,S001,1,2019-05-03 10:37:46,PL101549
3643,T0000003580,S003,1,2019-05-03 11:45:18,IK611614
3644,T0000003581,S002,1,2019-05-03 12:19:33,GD244145
3645,T0000003582,S002,1,2019-05-03 14:33:28,PL253621
3646,T0000003583,S004,1,2019-05-03 15:16:37,TS235548
3647,T0000003584,S002,3,2019-05-03 16:26:10,AS435092
3648,T0000003585,S003,1,2019-05-03 16:35:22,IK453330
3649,T0000003586,S002,1,2019-05-03 16:40:01,TS921837
3650,T0000003587,S004,1,2019-05-03 17:16:57,HD530464
3651,T0000003588,S001,1,2019-05-03 17:41:41,OA215868
3652,T0000003589,S002,1,2019-05-03 17:44:55,OA768446
3653,T0000003590,S002,3,2019-05-03 17:45:50,HI183847
3654,T0000003591,S001,1,2019-05-03 17:53:10,OA672463
3655,T0000003592,S002,2,2019-05-03 18:24:14,GD942165
3656,T0000003593,S001,1,2019-05-03 18:26:04,PL195594
3657,T0000003594,S005,1,2019-05-03 18:50:44,IK525000
3658,T0000003595,S003,2,2019-05-03 21:40:05,HI811171
3659,T0000003596,S005,1,2019-05-03 22:13:07,HI554088
3660,T0000003597,S004,1,2019-05-03 22:15:54,IK626501
3661,T0000003598,S001,1,2019-05-03 22:38:37,HD652153
3662,T0000003599,S005,1,2019-05-03 22:50:46,PL624566
3663,T0000003600,S001,1,2019-05-03 23:03:41,HD289026
3664,T0000003601,S001,3,2019-05-04 00:17:57,PL877142
3665,T0000003602,S005,1,2019-05-04 00:31:06,HI201910
3666,T0000003603,S001,1,2019-05-04 01:07:25,TS355204
3667,T0000003604,S005,1,2019-05-04 01:39:10,AS732240
3668,T0000003605,S001,1,2019-05-04 02:56:41,PL952431
3669,T0000003606,S005,1,2019-05-04 03:11:15,OA940460
3670,T0000003607,S005,1,2019-05-04 03:59:25,PL758046
3671,T0000003608,S001,1,2019-05-04 04:04:24,AS210576
3672,T0000003609,S002,1,2019-05-04 04:33:38,IK133578
3673,T0000003610,S001,1,2019-05-04 05:47:30,HI322241
3674,T0000003611,S001,1,2019-05-04 06:11:58,TS250479
3675,T0000003612,S004,1,2019-05-04 06:14:29,TS596869
3676,T0000003613,S001,1,2019-05-04 06:49:36,HI060699
3677,T0000003614,S005,1,2019-05-04 06:51:41,AS518169
3678,T0000003615,S002,1,2019-05-04 07:00:44,OA765757
3679,T0000003615,S003,2,2019-05-04 07:00:44,OA765757
3680,T0000003616,S005,1,2019-05-04 07:06:49,IK566847
3681,T0000003617,S004,1,2019-05-04 07:28:25,PL913199
3682,T0000003618,S005,1,2019-05-04 08:04:29,OA427079
3683,T0000003619,S003,1,2019-05-04 08:10:12,TS414273
3684,T0000003620,S003,1,2019-05-04 08:15:08,IK060981
3685,T0000003621,S001,1,2019-05-04 08:20:51,PL136393
3686,T0000003621,S005,1,2019-05-04 08:20:51,PL136393
3687,T0000003622,S001,1,2019-05-04 10:54:13,HD935075
3688,T0000003623,S001,1,2019-05-04 11:09:10,HD807397
3689,T0000003624,S002,1,2019-05-04 11:56:59,PL399121
3690,T0000003625,S001,1,2019-05-04 12:02:11,TS025348
3691,T0000003626,S002,1,2019-05-04 13:26:34,AS589687
3692,T0000003627,S004,1,2019-05-04 14:11:55,HD544369
3693,T0000003628,S005,1,2019-05-04 14:50:51,OA805868
3694,T0000003629,S004,1,2019-05-04 16:27:00,PL085479
3695,T0000003630,S005,1,2019-05-04 16:37:58,TS282800
3696,T0000003631,S001,1,2019-05-04 17:28:41,HD411688
3697,T0000003632,S005,1,2019-05-04 17:54:40,GD260951
3698,T0000003633,S001,2,2019-05-04 19:36:39,IK562556
3699,T0000003634,S005,1,2019-05-04 20:45:01,PL256725
3700,T0000003635,S001,3,2019-05-04 20:49:33,AS644996
3701,T0000003636,S001,1,2019-05-04 21:13:47,HI584203
3702,T0000003637,S001,2,2019-05-04 22:00:38,AS929514
3703,T0000003638,S001,1,2019-05-04 22:06:45,AS647421
3704,T0000003639,S001,1,2019-05-04 22:14:49,AS745792
3705,T0000003640,S003,1,2019-05-04 22:44:14,IK357689
3706,T0000003641,S002,1,2019-05-04 23:15:16,HI146430
3707,T0000003642,S004,1,2019-05-04 23:33:17,GD415795
3708,T0000003643,S002,2,2019-05-05 00:33:38,PL431024
3709,T0000003644,S003,2,2019-05-05 01:47:51,HD762655
3710,T0000003645,S001,3,2019-05-05 02:13:55,GD079438
3711,T0000003646,S002,1,2019-05-05 03:31:23,HD338928
3712,T0000003647,S001,1,2019-05-05 03:53:35,HI525283
3713,T0000003648,S004,1,2019-05-05 04:32:02,GD292406
3714,T0000003649,S001,2,2019-05-05 04:37:33,TS724794
3715,T0000003650,S004,1,2019-05-05 06:40:25,HD411688
3716,T0000003651,S001,1,2019-05-05 06:53:24,PL320453
3717,T0000003651,S002,1,2019-05-05 06:53:24,PL320453
3718,T0000003652,S002,1,2019-05-05 06:54:36,IK963761
3719,T0000003653,S003,1,2019-05-05 07:03:37,IK446361
3720,T0000003654,S005,1,2019-05-05 09:14:59,HD838779
3721,T0000003655,S001,1,2019-05-05 09:37:29,AS694687
3722,T0000003655,S005,1,2019-05-05 09:37:29,AS694687
3723,T0000003656,S001,1,2019-05-05 10:06:48,IK039344
3724,T0000003657,S003,1,2019-05-05 11:46:06,HD053694
3725,T0000003658,S003,1,2019-05-05 11:52:54,TS427167
3726,T0000003659,S003,1,2019-05-05 12:15:16,IK820199
3727,T0000003660,S001,1,2019-05-05 12:33:20,IK851397
3728,T0000003661,S001,2,2019-05-05 13:49:55,IK651569
3729,T0000003662,S001,1,2019-05-05 14:19:13,IK689396
3730,T0000003663,S004,1,2019-05-05 15:10:36,AS760415
3731,T0000003664,S002,1,2019-05-05 15:20:28,HI207778
3732,T0000003665,S002,1,2019-05-05 15:52:01,HI900494
3733,T0000003665,S001,1,2019-05-05 15:52:01,HI900494
3734,T0000003666,S005,1,2019-05-05 16:18:15,OA124956
3735,T0000003667,S002,1,2019-05-05 16:40:58,TS667446
3736,T0000003668,S002,1,2019-05-05 16:48:57,IK357051
3737,T0000003669,S001,2,2019-05-05 17:15:21,PL316635
3738,T0000003670,S004,1,2019-05-05 17:22:17,TS252991
3739,T0000003671,S001,1,2019-05-05 18:26:53,PL817645
3740,T0000003672,S001,1,2019-05-05 18:54:07,GD020270
3741,T0000003673,S001,1,2019-05-05 18:55:30,AS170379
3742,T0000003674,S001,1,2019-05-05 20:02:36,IK616816
3743,T0000003675,S001,1,2019-05-05 20:07:18,OA304121
3744,T0000003676,S005,1,2019-05-05 22:47:59,AS941998
3745,T0000003677,S003,1,2019-05-05 22:54:39,PL876743
3746,T0000003678,S002,1,2019-05-05 23:11:49,PL746077
3747,T0000003679,S002,1,2019-05-05 23:31:25,OA381610
3748,T0000003680,S003,1,2019-05-06 00:06:58,HD734247
3749,T0000003681,S001,1,2019-05-06 00:16:07,TS609198
3750,T0000003682,S003,1,2019-05-06 00:46:35,GD869479
3751,T0000003683,S002,1,2019-05-06 00:47:17,IK604091
3752,T0000003684,S002,1,2019-05-06 01:03:08,GD513608
3753,T0000003685,S004,1,2019-05-06 01:31:25,GD150899
3754,T0000003686,S002,2,2019-05-06 02:19:04,OA187758
3755,T0000003687,S002,1,2019-05-06 03:48:53,IK357051
3756,T0000003688,S001,2,2019-05-06 03:59:19,IK699204
3757,T0000003689,S001,1,2019-05-06 04:03:38,TS805246
3758,T0000003690,S001,1,2019-05-06 05:20:00,IK057216
3759,T0000003691,S005,1,2019-05-06 06:09:07,GD418230
3760,T0000003692,S001,1,2019-05-06 06:23:48,TS215058
3761,T0000003693,S001,4,2019-05-06 06:57:50,HI940182
3762,T0000003694,S004,1,2019-05-06 07:19:48,OA808374
3763,T0000003695,S002,1,2019-05-06 07:34:04,HI728754
3764,T0000003696,S004,1,2019-05-06 07:57:07,GD150899
3765,T0000003697,S003,1,2019-05-06 09:48:54,PL998358
3766,T0000003697,S004,1,2019-05-06 09:48:54,PL998358
3767,T0000003698,S001,1,2019-05-06 10:20:22,GD784657
3768,T0000003699,S002,1,2019-05-06 11:55:54,HD126441
3769,T0000003700,S004,1,2019-05-06 12:01:18,HI298989
3770,T0000003701,S005,1,2019-05-06 12:02:47,OA373649
3771,T0000003702,S005,1,2019-05-06 14:00:58,PL958111
3772,T0000003703,S002,1,2019-05-06 14:08:52,AS453084
3773,T0000003704,S001,2,2019-05-06 15:18:26,HI909325
3774,T0000003705,S002,1,2019-05-06 16:22:52,PL931945
3775,T0000003706,S001,1,2019-05-06 17:22:41,PL251182
3776,T0000003707,S001,1,2019-05-06 17:26:28,TS427167
3777,T0000003708,S003,1,2019-05-06 18:02:11,GD843695
3778,T0000003709,S003,1,2019-05-06 18:33:30,GD223514
3779,T0000003710,S002,1,2019-05-06 21:16:48,PL093468
3780,T0000003711,S002,1,2019-05-06 22:06:34,HI020083
3781,T0000003711,S005,1,2019-05-06 22:06:34,HI020083
3782,T0000003712,S001,1,2019-05-06 22:27:22,HI405294
3783,T0000003713,S001,1,2019-05-06 22:45:25,TS457036
3784,T0000003714,S005,1,2019-05-06 23:57:34,GD879310
3785,T0000003715,S003,1,2019-05-07 04:25:30,PL896084
3786,T0000003716,S001,1,2019-05-07 04:26:10,OA886981
3787,T0000003717,S003,1,2019-05-07 04:30:07,IK794489
3788,T0000003718,S005,1,2019-05-07 04:56:34,PL600990
3789,T0000003719,S002,1,2019-05-07 06:27:49,IK624245
3790,T0000003720,S005,1,2019-05-07 07:07:48,OA798459
3791,T0000003721,S002,1,2019-05-07 08:43:20,AS921368
3792,T0000003722,S002,1,2019-05-07 08:43:26,HI561542
3793,T0000003723,S001,1,2019-05-07 09:23:44,OA419499
3794,T0000003724,S003,1,2019-05-07 09:30:49,HI422675
3795,T0000003725,S001,1,2019-05-07 10:51:11,AS723178
3796,T0000003726,S002,1,2019-05-07 12:10:39,HI752359
3797,T0000003727,S002,1,2019-05-07 13:24:47,HI802082
3798,T0000003728,S001,2,2019-05-07 13:28:39,PL746077
3799,T0000003729,S005,1,2019-05-07 13:56:46,AS197200
3800,T0000003730,S005,1,2019-05-07 14:08:18,TS032043
3801,T0000003731,S001,1,2019-05-07 15:02:16,IK086599
3802,T0000003732,S003,1,2019-05-07 18:15:27,AS333662
3803,T0000003733,S002,1,2019-05-07 19:02:10,AS161071
3804,T0000003734,S005,1,2019-05-07 19:40:14,IK371201
3805,T0000003735,S002,2,2019-05-07 19:52:38,HD071461
3806,T0000003736,S002,1,2019-05-07 19:54:31,GD163149
3807,T0000003737,S005,1,2019-05-08 00:26:22,OA702752
3808,T0000003738,S005,1,2019-05-08 00:31:49,IK749861
3809,T0000003739,S001,1,2019-05-08 00:33:28,IK614204
3810,T0000003740,S003,1,2019-05-08 00:41:46,HI093998
3811,T0000003741,S002,1,2019-05-08 00:56:30,PL487696
3812,T0000003742,S002,1,2019-05-08 01:07:30,IK844273
3813,T0000003743,S001,1,2019-05-08 01:19:32,HI780815
3814,T0000003744,S001,1,2019-05-08 02:42:31,OA551532
3815,T0000003745,S001,1,2019-05-08 03:02:11,GD843695
